Name,ID,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
Numbers,1IcMEQNw8ZuXZtfLGnrKcq,0.398,0.606,0.811,3.29e-05,5.0,0.0675,-5.196,0.0,0.0411,130.089,4.0,0.7,country
Everywhere I Go,2JHFr3SVvWSGoFKg3kvTgw,0.726,0.635,0.641,2.45e-05,10.0,0.115,-9.861,1.0,0.0736,82.51,4.0,0.422,country
Tough Country,20XPXqe5eCGYA5CnVnKUZF,0.432,0.564,0.354,7.15e-06,4.0,0.13,-11.035,1.0,0.0299,85.6,4.0,0.349,country
American Gothic (feat. Hailey Whitters),72vF5ESZ9UJEpVZkXNN8FL,0.0161,0.578,0.856,7.2e-06,11.0,0.0748,-5.878,1.0,0.0411,142.076,4.0,0.675,country
No Horse To Ride,2NnlmzSeHsqBmgxAJXWeJ3,0.143,0.674,0.334,0.000698,2.0,0.11,-7.726,1.0,0.0277,120.972,4.0,0.352,country
Celebrants,2oiIZsx8TsmnKF5TvY42aq,0.489,0.759,0.509,0.000603,11.0,0.0483,-8.714,0.0,0.0522,118.044,3.0,0.347,country
Last Call,0SKmU6qOXKUdHuZsiSqpcn,0.0098,0.591,0.73,0.002,2.0,0.115,-6.656,1.0,0.0319,166.04,4.0,0.791,country
No Cowboys,19fuc8JoaMoK5dNpKNTwVu,0.693,0.472,0.512,1.06e-06,6.0,0.259,-5.261,1.0,0.0285,101.391,4.0,0.406,country
Holler Rose,1r9Cm8AyWoH4PmkyG6sPXP,0.144,0.429,0.462,0.00984,1.0,0.107,-9.49,1.0,0.0337,187.741,4.0,0.311,country
Above My Head,43N0Hhr1jUDFWhkaWrNzNR,0.21,0.531,0.752,0.036,3.0,0.106,-5.199,1.0,0.0265,109.54,4.0,0.677,country
Second One To Know,0oTGa77jJ1H5joTG5SvxFj,0.0185,0.529,0.89,0.00112,0.0,0.341,-6.104,0.0,0.0388,96.731,4.0,0.875,country
The Devil Always Made Me Think Twice,40FSPpFK3mhTjJvPE3wygi,0.368,0.727,0.436,1.18e-05,11.0,0.113,-9.145,0.0,0.0767,127.892,4.0,0.59,country
Quite Like You,0KVeQWIL6r8ALPy6Lxjlx6,0.911,0.509,0.18,0.00021,2.0,0.248,-14.035,1.0,0.0313,133.777,4.0,0.239,country
You Asked Me To,3REizsPkpELxQkvl9EZNiE,0.116,0.628,0.485,0.00782,2.0,0.195,-9.904,1.0,0.0299,94.002,4.0,0.628,country
Beer Never Broke My Heart,7aEtlGHoiPAfRB084NiDmx,0.0139,0.538,0.863,0.0,1.0,0.0874,-4.483,1.0,0.0481,77.001,4.0,0.637,country
Should've Been A Cowboy,4TJUS843fKiqqIzycM74Oy,0.441,0.618,0.672,1.49e-06,7.0,0.214,-7.92,1.0,0.0353,133.439,4.0,0.705,country
Head Over Boots,4ly1QBXEwYoDmje9rmEgC4,0.0763,0.563,0.688,0.0,7.0,0.0863,-4.474,1.0,0.0262,108.008,4.0,0.622,country
I Can Lie (The Truth Is),5qqIccBZC1LfSGPU04Px26,0.000937,0.409,0.554,0.0153,4.0,0.172,-5.977,1.0,0.0282,66.247,3.0,0.391,country
Do It Anyway,0ZHZ91i5e2RDtN4ljog9Dc,0.00694,0.562,0.916,0.0,9.0,0.327,-3.19,1.0,0.0356,114.04,4.0,0.88,country
Lonesome Drinkers,0dRjCdlwKP9TOddQI8CVjF,0.00411,0.62,0.72,2.74e-06,5.0,0.143,-3.342,1.0,0.0294,121.175,4.0,0.547,country
Dear Miss Loretta,0qcxQHmYOp7okI0Eu6Dk69,0.134,0.508,0.549,0.0,4.0,0.353,-6.788,1.0,0.0267,99.961,3.0,0.354,country
Stay in Your Lane,7chJUlntiQSp66oeNSVsid,0.2,0.775,0.745,0.0294,8.0,0.142,-7.63,0.0,0.0314,107.966,4.0,0.711,country
Things A Man Oughta Know,3S0sk6DSTgesXsUSAEHNr5,0.513,0.659,0.683,4.93e-06,3.0,0.133,-5.623,1.0,0.0312,139.931,4.0,0.397,country
'Til You Can't,13rC4iKtfQocWIfzPOJxaT,0.0566,0.505,0.814,0.0,1.0,0.106,-4.905,1.0,0.0439,160.085,4.0,0.503,country
Palomino Princess,5LmwW6k3kPJicZxfYLRcBG,0.12,0.666,0.602,0.000235,4.0,0.103,-6.29,1.0,0.0238,102.054,4.0,0.236,country
Any Man Of Mine,0pdfN7nOHMYmKykzu1cyfm,0.207,0.592,0.725,0.0,8.0,0.148,-8.698,1.0,0.0412,78.235,4.0,0.784,country
Neon Blue,20LTvIfOH5vjhXC1E7WFxk,0.145,0.618,0.97,0.0,9.0,0.357,-4.51,1.0,0.2,80.013,4.0,0.638,country
Thinkin' About You,5CQ1Pol5ud3mFBqAuCUE9o,0.551,0.614,0.543,2.48e-05,11.0,0.0518,-9.121,1.0,0.0273,91.621,4.0,0.639,country
Sounds Like the Radio,5wCUOa3jSe5ZM3oXEutCdO,0.267,0.639,0.894,5.47e-06,7.0,0.362,-4.141,1.0,0.0583,129.019,4.0,0.637,country
Who You Thought I Was,4dXIIUOtekoc54xIktc559,0.444,0.617,0.5,1.72e-05,11.0,0.223,-7.673,1.0,0.0277,147.916,4.0,0.719,country
Single At The Same Time,4nNcfQNNZKDbqvHpbtEvBz,0.0417,0.404,0.844,1.02e-05,1.0,0.156,-2.819,1.0,0.0384,103.918,4.0,0.517,country
Three Chords at a Time,6IxRtoq2yObhqJ6NbGfUJw,0.00517,0.58,0.812,8.28e-05,8.0,0.0809,-5.964,1.0,0.027,104.993,4.0,0.54,country
Break Down Here,1xsGrsVJwG9zel8pefzVeo,0.142,0.641,0.485,0.0,1.0,0.0997,-8.127,1.0,0.0328,126.103,4.0,0.229,country
Man That Holds the Beer,2oywJUcIKNa9hsx255sxNS,0.0209,0.623,0.751,0.000188,5.0,0.0683,-6.286,1.0,0.0316,109.959,4.0,0.565,country
Dust On The Bottle,0Xg68XXMRWzKQvD5S6BFvI,0.0237,0.736,0.614,5.84e-06,11.0,0.292,-11.124,1.0,0.0389,99.942,4.0,0.858,country
Lay Down With You,0SLiBF2OKw6F1vjKV2rnt1,0.563,0.495,0.608,0.0,3.0,0.116,-5.014,1.0,0.0359,143.097,3.0,0.367,country
Neon Moon,3EUl8M6SzxZl03NPkB8mUd,0.554,0.698,0.632,0.0,9.0,0.118,-6.508,1.0,0.0247,102.408,4.0,0.458,country
Sold (The Grundy County Auction Incident),0NLBwQBYJhEM9t3KAMPFVR,0.108,0.771,0.848,0.0,2.0,0.35,-7.365,1.0,0.035,115.642,4.0,0.803,country
Two Dozen Roses,0e05wFNr6zg1ULcp4NKs1p,0.314,0.687,0.648,1.37e-06,4.0,0.289,-9.137,1.0,0.027,121.341,4.0,0.6,country
One of These Days,5P7Lehr4D2ZsQCQnUR5lGM,0.00238,0.62,0.75,0.0,3.0,0.181,-5.577,1.0,0.0246,130.006,4.0,0.531,country
What He Didn't Do,5OLaVCAM2pqg7X9mAM2W8M,0.257,0.628,0.632,0.0,9.0,0.288,-5.932,1.0,0.0325,137.854,4.0,0.559,country
Chickens,1Z8BUFcizWq9j96VxK8jk9,0.0346,0.593,0.857,0.0,7.0,0.0801,-3.379,1.0,0.0427,139.031,4.0,0.353,country
Sounds Like Something I’d Do,767hNt8JatQqBsJYdZWjAO,0.00102,0.486,0.892,4.27e-06,7.0,0.212,-5.557,1.0,0.0449,160.898,4.0,0.676,country
Shoebox Money,7zp625x7gldRjoBuvcZ1MP,0.00231,0.379,0.948,0.0,7.0,0.0606,-4.33,1.0,0.184,181.921,4.0,0.596,country
Night Life - (Hot Country Artists to Watch) - Spotify Singles,6dJlulD7mTkgGyFnKTLM3N,0.643,0.502,0.578,0.00564,0.0,0.117,-7.742,1.0,0.0317,180.094,3.0,0.284,country
Time Marches On,2TIEeLrOQrGnO2D2OeDDJu,0.563,0.856,0.517,0.000164,6.0,0.144,-9.232,0.0,0.0293,118.399,4.0,0.479,country
Rodeo Queen,7zLmOXHzhuYlDpez5bAWmm,0.00234,0.439,0.929,0.0,2.0,0.423,-3.504,1.0,0.0592,168.03,4.0,0.8,country
Watermelon Crawl,3Q9t1A12iUemHTAWnH7PjD,0.173,0.759,0.723,0.0,0.0,0.179,-9.315,1.0,0.028,136.746,4.0,0.962,country
Too Soon For Goodbye,6qRsqsnh3HrkUq0SLWvdie,0.00687,0.703,0.612,0.0,9.0,0.25,-6.112,1.0,0.0251,111.007,4.0,0.591,country
She Won't Be Lonely Long,0158TMiGmHyibaDeaUKayX,0.00643,0.635,0.758,0.0,7.0,0.229,-5.772,1.0,0.0243,113.002,4.0,0.322,country
Where The Green Grass Grows,0nDjzA4kns1QOWPXuOn6Xw,0.198,0.479,0.698,0.0,7.0,0.126,-7.914,1.0,0.0277,159.699,4.0,0.673,country
You Can Have Him Jolene,1A4sU22TOu9GUqQeZYqqoa,0.029,0.523,0.89,0.0,9.0,0.366,-3.534,1.0,0.0556,98.057,4.0,0.429,country
Meet In the Middle,7lUE02KHkZM44BZgjCaWRO,0.663,0.746,0.443,0.0,4.0,0.223,-11.305,1.0,0.0359,91.11,4.0,0.554,country
Coulda Been Love,2K7kaSsyzMKLvXH5MnOgFp,0.0143,0.487,0.939,0.000133,6.0,0.328,-4.378,1.0,0.0601,168.064,4.0,0.697,country
Flower Shops (feat. Morgan Wallen),2ccuOtUjIyx3tPcsnpeBzJ,0.118,0.527,0.461,0.0,7.0,0.0831,-5.908,1.0,0.0269,128.153,3.0,0.227,country
We Didn't Have Much,0Iuw6WPws324i7G7sCejTX,0.418,0.469,0.673,1.41e-05,6.0,0.119,-8.015,1.0,0.0337,175.954,4.0,0.578,country
What I Thank (When I Drank),4vpMUn7giEsphJbZrkZSlg,0.0164,0.526,0.983,0.0,1.0,0.285,-2.312,1.0,0.114,155.888,4.0,0.601,country
Every Light In The House,2A7j0RLnzvvlUFrevBiOQf,0.539,0.637,0.472,0.0,5.0,0.446,-7.295,1.0,0.0271,129.236,4.0,0.349,country
Thinkin Bout Cheatin,35GoYj5urnSOCabDAKphBF,0.359,0.648,0.778,0.0,4.0,0.355,-5.649,1.0,0.0288,108.999,4.0,0.592,country
On My Way to You,3OjNkFFZavF89xvRqWCXmU,0.327,0.443,0.538,4.61e-05,1.0,0.0866,-5.477,1.0,0.0309,157.97,4.0,0.245,country
If I Could Make a Living,7njoWVpJbAiTkyT6rKwbze,0.168,0.593,0.775,0.0,5.0,0.329,-7.016,1.0,0.0345,155.989,4.0,0.896,country
That Ain't My Truck,7riuy1t0Kt3SRgMtFxX0FR,0.232,0.64,0.788,0.0,7.0,0.144,-9.012,1.0,0.035,128.961,4.0,0.774,country
I Got A Problem,46ELlro4wExQxafmUT6JQA,0.00955,0.66,0.829,3.14e-06,10.0,0.383,-5.743,1.0,0.0381,113.988,4.0,0.947,country
Straight Tequila Night,5SpoN8sCoc05RfVde4raGN,0.134,0.64,0.639,0.0,9.0,0.178,-10.11,1.0,0.0331,109.263,4.0,0.593,country
Don’t Mess With Exes,0svx82ZXx8NlIwf7hihUNa,0.0557,0.764,0.758,1.45e-05,9.0,0.102,-5.44,1.0,0.0316,112.01,4.0,0.669,country
One More Last Chance,2h5a6t9JFasqH5WJFPbmGL,0.411,0.525,0.878,0.0,2.0,0.291,-8.677,1.0,0.0404,176.249,4.0,0.963,country
State You Left Me In,4wU7mkrYRl8FJe0zsDhS2W,0.0378,0.474,0.611,6.87e-05,9.0,0.207,-5.226,1.0,0.0253,79.954,4.0,0.282,country
Small Town Saturday Night,7uLQTOxQ3nwwoHuxwt2AHJ,0.218,0.627,0.697,0.0,8.0,0.0733,-6.61,1.0,0.0266,154.086,4.0,0.933,country
Don't Close Your Eyes,7J9ARWRkMtXMYeF8RxJEjn,0.703,0.605,0.228,0.00198,7.0,0.0936,-16.116,1.0,0.0267,78.31,4.0,0.285,country
Walkin' Shoes,1pp4iX6p1vCm4QRKIZFVXI,0.149,0.391,0.785,0.0,4.0,0.133,-2.701,0.0,0.0353,171.94,4.0,0.415,country
"Next To You, Next To Me",37KWffCdnLyHqvhugCQNM6,0.418,0.65,0.712,2.28e-05,8.0,0.04,-8.25,1.0,0.0253,94.292,4.0,0.921,country
If I Was a Cowboy,6F7UOC6fPWOkPqybOWBHSv,0.271,0.575,0.644,0.0,6.0,0.131,-5.68,0.0,0.0309,80.07,4.0,0.626,country
Wild One,0qrst0xZAZ0NtMtuUcEq0f,0.185,0.694,0.654,0.0,11.0,0.283,-9.148,1.0,0.0322,135.787,4.0,0.689,country
If I Ever Was a Cowboy,4SLrCOVGrXzJkT9dejzP0U,0.0056,0.572,0.863,0.0,10.0,0.0885,-4.578,1.0,0.0321,110.048,4.0,0.552,country
You've Got to Stand for Something,7s2NbKcFIJuEQumhvtHTAD,0.199,0.533,0.585,0.0,4.0,0.11,-9.789,1.0,0.0337,83.403,4.0,0.472,country
If I Didn't Have You,52erNkfUKv34u02CjcHOPj,0.164,0.674,0.578,0.0,4.0,0.103,-10.919,1.0,0.0663,172.498,4.0,0.961,country
Queen Of My Double Wide Trailer,3Wz9Fm9ZyhpaRGxMlSR5G4,0.344,0.605,0.702,0.0,2.0,0.0228,-9.621,1.0,0.0325,144.266,4.0,0.734,country
Maybe It Was Memphis,3wjD3Ufjll7UKrEDPdGuX3,0.437,0.495,0.695,0.00048,9.0,0.0734,-6.929,1.0,0.0318,73.656,4.0,0.496,country
Justa Jonesin',4DQbYa6yBye49Yg1ui0hfO,0.615,0.744,0.765,0.0,7.0,0.155,-5.911,1.0,0.0472,113.841,4.0,0.747,country
Brother Jukebox,1Ov6koHfZL43pGCDdfIoHf,0.191,0.632,0.615,0.00103,1.0,0.153,-10.972,1.0,0.0262,141.073,4.0,0.912,country
One Night Standards,47qZzTLLJcuD69AIKnquo4,0.0287,0.537,0.686,0.00709,5.0,0.0988,-5.022,1.0,0.0293,78.052,4.0,0.611,country
Damn Strait,0gNrujgnSfw4LuSvd0Jbs6,0.0512,0.523,0.64,5.52e-05,4.0,0.0675,-6.15,1.0,0.0295,144.022,4.0,0.48,country
If Heaven Wasn't So Far Away,0aW7CSfoMBKBzLE7VerHyn,0.0434,0.374,0.657,0.0,11.0,0.219,-6.086,1.0,0.0325,74.234,4.0,0.376,country
Gone Country,1A0I5aiVZRwecRlbQcweBh,0.131,0.681,0.719,1.65e-06,7.0,0.113,-5.918,1.0,0.0248,125.729,4.0,0.637,country
Country Again,3CiF9D8iuVhZWDvvjf8HpG,0.227,0.467,0.481,0.000189,2.0,0.11,-6.947,1.0,0.0255,147.886,4.0,0.248,country
Tequila Does,2fmHMSaIadDzLPT4Im3Mze,0.159,0.506,0.421,2.65e-06,0.0,0.105,-6.967,1.0,0.0353,113.777,3.0,0.411,country
Outskirts of Heaven,5J3jB1IKglDvEu0WRsOcq5,0.333,0.497,0.434,3.11e-06,0.0,0.108,-5.73,1.0,0.0296,115.749,3.0,0.266,country
Cold Beer & Country Music,6r8oKdUQPyW3z3I0ooWlCt,0.231,0.573,0.679,1.01e-05,2.0,0.232,-5.365,1.0,0.0394,171.911,4.0,0.668,country
I Think I'll Just Stay Here And Drink,3lX7epJ9xWICkf1YauHYgM,0.194,0.604,0.653,0.125,9.0,0.0442,-12.703,1.0,0.0355,171.968,4.0,0.935,country
Talladega,1TKlBK9cSrM5u4CiL4SETS,0.043,0.586,0.677,0.0936,1.0,0.0884,-8.343,1.0,0.0294,144.001,4.0,0.562,country
When It Rains It Pours,1mMLMZYXkMueg65jRRWG1l,0.013,0.551,0.801,6.03e-06,6.0,0.265,-5.069,1.0,0.0303,128.027,4.0,0.625,country
Merry Go 'Round,5UDqWOgDdixYMAgAyNbpgh,0.541,0.651,0.466,0.0027,6.0,0.116,-9.403,1.0,0.0305,86.953,4.0,0.326,country
Heartless (feat. Morgan Wallen),3FU6urUVsgXa6RBuV2PdRk,0.275,0.765,0.556,0.0,11.0,0.0824,-6.417,1.0,0.0512,111.033,4.0,0.274,country
Springsteen,05ZACkzW8YbRq3eFgIfSNB,0.1,0.692,0.809,9.77e-05,2.0,0.185,-5.935,1.0,0.0255,104.023,4.0,0.927,country
Play It Again,03fT3OHB9KyMtGMt2zwqCT,0.0916,0.506,0.886,0.0,11.0,0.0734,-3.225,1.0,0.0655,143.935,4.0,0.595,country
Chasin' You,5MwynWK9s4hlyKHqhkNn4A,0.657,0.631,0.591,0.0,7.0,0.11,-5.785,1.0,0.0277,97.074,4.0,0.489,country
Somethin' Bad (with Carrie Underwood) - Duet with Carrie Underwood [Album],6s9m5J92By7jii22Q2XtY2,0.0527,0.68,0.888,2.82e-06,9.0,0.0575,-5.308,1.0,0.055,90.076,4.0,0.484,country
Dirt On My Boots,7f08qp3HROTkfrtNpiYGGo,0.111,0.683,0.796,0.0,11.0,0.197,-4.179,1.0,0.0285,90.031,4.0,0.531,country
Parachute,5jROdl6MhcmP3O7h2sVgtw,0.00967,0.642,0.762,5.72e-05,6.0,0.182,-7.411,1.0,0.0296,113.038,4.0,0.605,country
Country Girl (Shake It For Me),0JbSghVDghtFEurrSO8JrC,0.0293,0.645,0.904,0.0,2.0,0.0834,-4.532,1.0,0.0462,105.97,4.0,0.671,country
Mean,5yEPktRqvIhko5QFF3aBhQ,0.452,0.568,0.761,0.0,4.0,0.217,-3.987,1.0,0.0459,163.974,4.0,0.789,country
She Got the Best of Me,698eQRku24PIYPQPHItKlA,0.0292,0.533,0.907,0.0,11.0,0.386,-3.793,1.0,0.0406,150.99,4.0,0.7,country
The Way I Talk,21LRaD9rB3v7p7DDCZsW4y,0.0468,0.604,0.879,0.0,4.0,0.0909,-3.388,1.0,0.0322,137.983,4.0,0.757,country
Knee Deep (feat. Jimmy Buffett),60IGhnH20N82dNxKnc8jDd,0.432,0.715,0.584,1.41e-06,8.0,0.095,-8.231,1.0,0.0296,90.99,4.0,0.609,country
Meant to Be (feat. Florida Georgia Line),7iDa6hUg2VgEL1o1HjmfBn,0.047,0.643,0.783,0.0,10.0,0.083,-6.458,1.0,0.0856,154.084,4.0,0.579,country
Girl In A Country Song,1GRiBe0kNCNYpjwCHIyynI,0.285,0.59,0.908,0.0,8.0,0.36,-3.789,1.0,0.084,160.028,4.0,0.874,country
That's My Kind Of Night,5HGibWoxnkYSkl6mHmAlOE,0.0571,0.661,0.751,0.0,7.0,0.105,-2.909,1.0,0.0481,109.995,4.0,0.875,country
Drink In My Hand,1cktZnxiONH0hR6Q3DKy8h,0.00635,0.626,0.913,0.0,0.0,0.293,-4.452,1.0,0.0318,113.044,4.0,0.946,country
Up Down (feat. Florida Georgia Line),3EWMoDIm6lzuR0zQKtuCJX,0.0813,0.589,0.882,0.0,6.0,0.146,-3.039,1.0,0.035,129.915,4.0,0.793,country
Mama's Broken Heart,2mXsZsJBThTaJXbNcg5QD4,0.278,0.768,0.809,0.0,4.0,0.139,-4.204,0.0,0.0616,111.989,4.0,0.748,country
Dirt Road Anthem,5ZVGvay4xwgXMnQWffNYeU,0.342,0.68,0.74,1.81e-06,2.0,0.117,-5.064,1.0,0.0355,127.024,4.0,0.644,country
I Don't Want This Night To End,7c1KTn1z8Gw8ouYdcF4qaG,0.0275,0.616,0.728,0.0,9.0,0.228,-4.02,0.0,0.0278,111.934,4.0,0.375,country
Barefoot Blue Jean Night,3ts6xK5GzfMAAriT9AIBmP,0.202,0.599,0.807,0.0,4.0,0.196,-4.679,1.0,0.0402,172.017,4.0,0.812,country
Every Little Thing,1Dm4iAvqwYrZjgSFJNW5TG,0.434,0.636,0.428,1.02e-05,0.0,0.0903,-6.512,1.0,0.0375,139.919,4.0,0.32,country
One Thing Right,4hPpVbbakQNv8YTHYaOJP4,0.0644,0.659,0.625,0.0,4.0,0.582,-2.253,1.0,0.045,88.042,4.0,0.442,country
Blown Away,0vFMQi8ZnOM2y8cuReZTZ2,0.0909,0.531,0.843,0.0,9.0,0.0283,-2.569,0.0,0.0429,136.991,4.0,0.392,country
Burning House,2zhk0kypGeOPsaaZcjyc14,0.887,0.728,0.253,1.11e-05,0.0,0.133,-8.427,1.0,0.0304,140.923,4.0,0.457,country
Fire Away,5j4hSQH0KaAc8f6cimnXIT,0.055,0.559,0.301,0.00979,9.0,0.101,-9.066,1.0,0.0297,116.123,3.0,0.177,country
Drinkin' Problem,1vBpwxsLVwaR4evBIaFmqD,0.055,0.622,0.763,8.91e-06,9.0,0.313,-6.4,1.0,0.0263,102.0,4.0,0.621,country
Colder Weather,3U8dHeggJ8IBe0UCb1gbyB,0.455,0.667,0.381,0.0,3.0,0.116,-7.494,1.0,0.0294,135.975,4.0,0.199,country
Somethin' 'Bout A Truck,6Ymvlzom4TQeoKqAWsZRD8,0.0697,0.554,0.794,0.0,11.0,0.63,-5.417,1.0,0.035,176.01,4.0,0.79,country
Homegrown,2kR18wsL3gvXRXdNE4dCGc,0.0244,0.712,0.807,0.000122,6.0,0.0905,-3.976,1.0,0.0297,105.024,4.0,0.936,country
Drunk On A Plane,1soxUgYIZb1qx1c7o1Lc7z,0.00495,0.423,0.73,1.13e-05,9.0,0.238,-5.566,1.0,0.032,205.972,4.0,0.66,country
Love Me Like You Mean It,0knbW9EwgSLfNFMWys1mQm,0.0452,0.645,0.84,0.0,4.0,0.327,-5.894,1.0,0.0518,151.94,4.0,0.805,country
House Party,1TwLKNsCnhi1HxbIi4bAW0,0.113,0.747,0.861,0.0,8.0,0.026,-5.251,1.0,0.0514,103.966,4.0,0.859,country
Red Solo Cup,4YKAOXyqkKZ5gOZR0AmVMN,0.287,0.535,0.56,0.0,4.0,0.209,-6.586,1.0,0.0901,164.17,4.0,0.785,country
May We All,498ZVInMGDkmmNVpSWqHiZ,0.0409,0.514,0.918,0.0,7.0,0.342,-4.306,1.0,0.0365,150.033,4.0,0.64,country
Vice,4Qtw0HNKSbIRT5sWUnbRXc,0.101,0.568,0.562,6.16e-05,9.0,0.363,-7.775,1.0,0.0418,133.647,4.0,0.247,country
Rain Is A Good Thing,1YhFtqwcN138S6ng3MT1nN,0.105,0.622,0.932,2.37e-06,11.0,0.328,-4.66,0.0,0.0498,108.051,4.0,0.519,country
Church Bells,67citk3uzWs5qbaIVKTeg8,0.226,0.575,0.844,0.0,3.0,0.0538,-1.772,0.0,0.0633,87.007,4.0,0.542,country
Five More Minutes,3qTmB5HxP9ilJaiM6B1yuk,0.259,0.494,0.634,1.15e-06,7.0,0.109,-4.933,1.0,0.0282,156.03,4.0,0.28,country
How Country Feels,26t3KexbqzF3sRWgczYyja,0.0379,0.678,0.839,0.0,7.0,0.0742,-3.617,1.0,0.0394,104.952,4.0,0.772,country
Take A Back Road,7B6m8tHAYZsOKOKMU5SR2n,0.183,0.581,0.856,0.0,3.0,0.0871,-4.0,1.0,0.0783,169.902,4.0,0.918,country
Even If It Breaks Your Heart,0Nu9WA8kEbBWEsay2s8Q0U,0.000159,0.495,0.527,0.0163,0.0,0.1,-4.742,1.0,0.0351,208.067,4.0,0.574,country
Hard To Love,6E9V9TRlVOLjenGjHemzEH,0.0119,0.638,0.722,0.00808,9.0,0.189,-6.177,1.0,0.0332,103.017,4.0,0.469,country
Make Me Wanna,69DR48pXzSabFUfQfDDJDb,0.0369,0.545,0.818,0.0,9.0,0.101,-6.38,1.0,0.0541,109.019,3.0,0.679,country
Follow Your Arrow,4CLPNURPcKztF9RRdcWLGP,0.418,0.448,0.649,0.0,5.0,0.0976,-5.925,1.0,0.0434,195.925,4.0,0.575,country
Mine,0dBW6ZsW8skfvoRfgeerBF,0.00265,0.624,0.757,1.87e-06,7.0,0.189,-2.94,1.0,0.0296,121.07,4.0,0.658,country
Small Town Boy,7mS200vKsSSVgrbMxWza54,0.0251,0.555,0.744,0.0,9.0,0.359,-6.016,1.0,0.0287,73.012,4.0,0.673,country
God's Country,1dyxS3YzBbL0t8rEVwVQ1K,0.0608,0.538,0.752,5.39e-06,10.0,0.118,-5.106,1.0,0.0396,139.984,4.0,0.217,country
Crazy Girl,1nVLAEzhBXMJLR5zAl90Nl,0.000415,0.366,0.651,0.00526,4.0,0.271,-3.842,1.0,0.031,151.343,3.0,0.257,country
If I Die Young,4u26EevCNXMhlvE1xFBJwX,0.348,0.606,0.497,0.0,4.0,0.275,-6.611,1.0,0.0277,130.739,4.0,0.362,country
Smoke A Little Smoke,1ESipSqVefdknPg5IBKFND,0.0206,0.77,0.641,0.00023,10.0,0.106,-6.077,0.0,0.035,96.98,4.0,0.639,country
Break Up In A Small Town,7aftSOGSOpSoIlVAQVBb71,0.0749,0.579,0.776,0.0,8.0,0.239,-5.365,1.0,0.173,136.044,4.0,0.434,country
Marry Me,0OWZFobGSIW9GrSlQ9C5pc,0.0977,0.333,0.412,0.0,3.0,0.113,-8.633,1.0,0.029,85.028,4.0,0.474,country
Runnin' Outta Moonlight,4vlJejZrcujj0nSCqIBeWn,0.0354,0.526,0.801,3.17e-06,2.0,0.0637,-3.717,1.0,0.0393,172.024,4.0,0.769,country
Highway Don't Care,4wFUdSCer8bdQsrp1M90sa,0.0216,0.47,0.79,0.0,2.0,0.0863,-5.352,1.0,0.039,158.061,4.0,0.495,country
Like A Wrecking Ball,6hr4weuSidHy2LNMw8UVJ2,0.338,0.693,0.335,0.000552,0.0,0.118,-10.863,1.0,0.0395,136.071,4.0,0.623,country
As She's Walking Away (feat. Alan Jackson),65UCejW01DAovmluVYHWAt,0.479,0.553,0.619,0.0,3.0,0.123,-7.101,1.0,0.0308,183.908,4.0,0.376,country
Hotel Key,33471tzU1VghDg9zNgGRpz,0.152,0.758,0.867,0.0,11.0,0.308,-5.087,1.0,0.0475,102.018,4.0,0.964,country
I'm Comin' Over,0H04yVa3DJxoXbLBpAb7iV,0.0282,0.575,0.845,0.0,10.0,0.0814,-3.838,1.0,0.035,127.997,4.0,0.376,country
From the Ground Up,0lQJBl9YEsoMtE8D4yTE9g,0.333,0.281,0.58,0.0,9.0,0.122,-5.967,1.0,0.0323,151.568,3.0,0.282,country
Boys 'Round Here (feat. Pistol Annies & Friends),39FwE8edwuyiaa4PrGBkP7,0.251,0.611,0.688,2.35e-06,2.0,0.248,-6.369,1.0,0.0529,169.895,4.0,0.649,country
Undo It,1Fo2N5iXRi37maMboaig7O,0.11,0.476,0.84,0.0,2.0,0.046,-2.259,1.0,0.058,156.254,4.0,0.648,country
It Goes Like This,6GsAD8PgHxmEuIPTG8GP3M,0.117,0.543,0.837,0.0,11.0,0.0872,-6.448,1.0,0.0608,168.056,4.0,0.506,country
Wanted,0p1BcEcYVO3uk4KDf3gzkY,0.268,0.421,0.476,0.0,0.0,0.0816,-7.692,1.0,0.0298,169.784,4.0,0.3,country
Made in America,7Lmwj2fe8MpGXypOuLGO2C,0.0507,0.497,0.701,0.0,9.0,0.103,-5.996,1.0,0.0306,172.126,4.0,0.376,country
I Like The Sound Of That,5S5rw0WLVCAux5B5bWCehK,0.257,0.611,0.8,0.0,0.0,0.194,-5.61,1.0,0.0377,89.974,4.0,0.527,country
Over You,3fDsErbmOD3TuaSDuxSXav,0.535,0.566,0.507,0.00619,6.0,0.107,-6.973,1.0,0.0279,158.119,4.0,0.141,country
Get Me Some Of That,4O1CExxinEpKZi3861NlTK,0.0733,0.549,0.866,0.0,6.0,0.25,-5.306,1.0,0.0476,87.964,4.0,0.767,country
Are You Gonna Kiss Me Or Not,2oyJMZrw1DGvvkT2NbCZ0Y,0.039,0.485,0.701,0.0,8.0,0.0977,-3.807,1.0,0.0288,151.948,4.0,0.613,country
Take Your Time,6DEaND0SHv3sC11xobZLiy,0.101,0.558,0.719,0.0,11.0,0.212,-5.603,1.0,0.0419,158.031,4.0,0.483,country
Don't It,4iLPK8QnOvqm0Azbsk2GDn,0.0446,0.571,0.826,0.0,1.0,0.343,-4.475,1.0,0.0362,90.966,4.0,0.713,country
