Name,ID,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
Dark is All I See,3zE1xP8M8xP0aq4BeLdyrI,0.0159,0.645,0.872,0.000415,2.0,0.105,-3.19,0.0,0.0658,130.094,4.0,0.19,edm
Think Of Dreams,1BmkJeIhDYq9VFF5H99JKt,0.0447,0.517,0.797,0.875,0.0,0.118,-6.502,1.0,0.0466,166.009,4.0,0.0613,edm
Boom Boom Pow,4S2qrsdY4BF0T5UFQLtqoU,0.101,0.787,0.897,0.0196,1.0,0.0875,-2.648,1.0,0.0899,102.015,4.0,0.514,edm
Final Boss,4vIsQb5PihLxxKzCeyXOg3,0.000255,0.738,0.846,0.575,11.0,0.076,-2.546,0.0,0.159,130.007,4.0,0.574,edm
Where Are You Now,3uUuGVFu1V7jTQL60S1r8z,0.515,0.671,0.636,0.000411,6.0,0.172,-8.117,0.0,0.103,120.966,4.0,0.262,edm
Playground,5r3I7va2naJ093iv5L5OyI,0.000121,0.525,0.758,0.859,4.0,0.13,-5.034,0.0,0.0304,140.016,4.0,0.107,edm
Party Til We Die,36WTOBkDu9FaeqKNj9lXYC,0.0901,0.667,0.844,0.00355,9.0,0.557,-7.723,1.0,0.243,159.942,4.0,0.71,edm
On My Own,5QwbVE8XOM9EFGpZXvZMh7,0.422,0.755,0.558,0.000853,11.0,0.144,-9.6,0.0,0.0433,122.985,4.0,0.0364,edm
Gotta Do It,6rfVmFzGplwEQ7jQI4zeSK,0.0145,0.768,0.941,0.829,10.0,0.373,-5.732,0.0,0.0477,124.994,4.0,0.775,edm
Reaching for the Moon,4O787OwIJun2YB5ruCCyCb,0.0819,0.614,0.936,0.501,9.0,0.429,-4.962,0.0,0.0529,127.997,4.0,0.0391,edm
Away,1zutV6LMV87iuD8edWk3Xr,0.00178,0.803,0.793,0.0194,1.0,0.108,-4.704,1.0,0.141,125.985,4.0,0.515,edm
Call Out,2ohIzZIGZGNVAWgN0J9Krh,0.0779,0.609,0.685,0.000153,11.0,0.0654,-9.77,0.0,0.0649,149.978,4.0,0.352,edm
I Need Your Love,1Yr6vSIDldARd3NGnB6j1A,0.0409,0.642,0.658,0.0699,2.0,0.461,-9.521,0.0,0.0455,125.993,4.0,0.0399,edm
We Could Be Together,3ElGRG3DqSzzkh1b2wnbzf,0.198,0.706,0.778,1.06e-05,10.0,0.0778,-4.491,1.0,0.0606,125.893,4.0,0.376,edm
In Bloom,5icMDE5yywa4EATnjJV864,0.0155,0.496,0.616,0.000105,10.0,0.311,-8.425,0.0,0.041,140.086,4.0,0.258,edm
Bang Your Head - Naeleck & KATFYR Remix,2Y9VShrN7eDx8BXzDXI4fZ,0.012,0.679,0.968,0.728,2.0,0.0529,-1.79,1.0,0.0744,130.02,4.0,0.211,edm
Hear Me Now,39cmB3ZoTOLwOTq7tMNqKa,0.546,0.778,0.463,0.00289,11.0,0.0731,-7.603,1.0,0.0389,121.999,4.0,0.496,edm
I'm Awake,6pc5ZXSxBlLkXV70WSAMeB,0.00202,0.61,0.928,5.39e-05,2.0,0.649,-4.063,0.0,0.0926,124.049,4.0,0.168,edm
Blah Blah Blah,1moFkZDqcjQNeXtyoanLHv,0.00897,0.612,0.963,0.00378,5.0,0.294,-3.912,0.0,0.0531,138.009,4.0,0.179,edm
Rockstar,4OgwXdylh75fHfwUzJTUqg,0.142,0.771,0.826,0.03,11.0,0.145,-3.978,1.0,0.0604,100.012,4.0,0.185,edm
Like That,5bKiQkhT5BPNwJ6YiIfhGa,0.00403,0.723,0.956,0.813,7.0,0.471,-7.416,1.0,0.062,126.0,4.0,0.596,edm
Woke Up in Love,07QIetdCyAEox3Q5qqJT43,0.234,0.649,0.586,0.0,2.0,0.0936,-5.998,1.0,0.0385,106.031,4.0,0.178,edm
The Sign (feat. Anyma) - Spiritual Milk Edit,0w0CIoi5PFTZKzvaUJx2LZ,0.196,0.717,0.684,0.178,7.0,0.459,-8.1,0.0,0.053,122.01,4.0,0.0363,edm
Turn off the Lights,7dsImih2L25fa6qjNphBI7,0.0467,0.824,0.745,3.29e-05,11.0,0.198,-5.49,0.0,0.0755,125.013,4.0,0.888,edm
Saving Up,787Y2idwCU2Rk60Prv4wpr,0.00353,0.747,0.822,0.132,3.0,0.165,-6.373,0.0,0.0721,129.994,4.0,0.578,edm
Runaway (U & I),46lFttIf5hnUZMGvjK0Wxo,0.00711,0.506,0.805,0.00193,1.0,0.0856,-4.119,1.0,0.0469,126.008,4.0,0.383,edm
Echo,32fmwlkq7srmOAb5N0vdyj,0.242,0.702,0.878,0.695,1.0,0.0988,-6.734,0.0,0.0394,124.996,3.0,0.111,edm
Hold Me,4SnuG111QPmgwRmlwhJ4Mg,0.586,0.762,0.942,0.764,9.0,0.115,-6.432,0.0,0.038,120.0,4.0,0.038,edm
Somebody (2024),0agQ9vIV7NP4dntGKLcCXO,0.0222,0.859,0.635,0.127,0.0,0.0627,-6.469,1.0,0.0401,130.038,4.0,0.566,edm
One By One (feat. Oaks),2D1P2Y9RUxZW2Ch9A1rwHA,0.0413,0.523,0.892,0.000724,11.0,0.305,-5.11,0.0,0.151,130.01,4.0,0.535,edm
Nevada,02shCNmb6IvgB5jLqKjtkK,0.299,0.605,0.783,0.000175,3.0,0.133,-4.271,1.0,0.0324,124.015,4.0,0.105,edm
Lifetime,1oH6oeK8iKeRL9VTQY5w2r,0.161,0.816,0.627,0.813,10.0,0.0804,-10.023,0.0,0.102,135.052,4.0,0.106,edm
La Danza,2FEUloDXMvRnyfLcsrCfkw,0.00298,0.797,0.88,0.574,6.0,0.183,-5.722,0.0,0.0442,125.996,4.0,0.357,edm
Whatever,0LMwmV37RCmBO2so0szAFs,0.114,0.576,0.776,0.0,3.0,0.333,-5.678,1.0,0.066,107.943,4.0,0.596,edm
Praise,6b42A4qusQFLVD7ZBzMipP,0.0382,0.734,0.684,0.000983,10.0,0.312,-10.063,0.0,0.0544,124.029,4.0,0.784,edm
How Deep Is Your Love,22mek4IiqubGD9ctzxc69s,0.0392,0.738,0.868,0.00169,11.0,0.388,-4.373,0.0,0.0731,122.003,4.0,0.336,edm
Rule The World (Everybody),2f2dRxjiUOoV5qhZFbnVO6,0.031,0.628,0.997,0.0101,2.0,0.133,-1.7,1.0,0.0706,127.963,4.0,0.158,edm
Fine Day Anthem,6tifCCTIVBLC2TmTquYG7G,0.000285,0.745,0.85,0.0392,6.0,0.118,-3.903,0.0,0.075,138.03,4.0,0.54,edm
REACT,1UPHCP5YeVfele4DMbdGyi,0.0329,0.737,0.899,0.0,6.0,0.186,-3.189,0.0,0.0556,125.992,4.0,0.358,edm
Lose Control,3DLWVhaowApIGw1JnJj6GS,0.0338,0.714,0.936,0.0239,9.0,0.244,-3.693,1.0,0.0426,128.011,4.0,0.243,edm
California Dreamin' (feat. High Jinx),4ASOMWcJUrwEpjJy4GEijz,0.00552,0.685,0.911,0.0247,9.0,0.285,-4.977,1.0,0.144,128.02,4.0,0.351,edm
Rise Up (feat. Vamero),46lyJh9GYmWsHez3EsvmAx,0.011,0.648,0.927,0.0,1.0,0.162,-3.633,1.0,0.049,126.037,4.0,0.361,edm
Spectrum,1dFkD1JfRMzwO6hwUsE8aS,0.0137,0.609,0.801,0.00349,0.0,0.127,-4.417,0.0,0.034,129.99,4.0,0.407,edm
Blame (feat. John Newman),07nH4ifBxUB4lZcsf44Brn,0.0287,0.414,0.857,0.00574,0.0,0.343,-4.078,0.0,0.0808,128.024,4.0,0.348,edm
All My Life,3qCCQas6tIP15Yjgu3gl9S,0.00686,0.613,0.963,0.0176,7.0,0.235,-4.302,1.0,0.0585,137.961,4.0,0.0795,edm
B.O.T.A. (Baddest Of Them All) - Edit,39JofJHEtg8I4fSyo7Imft,0.164,0.736,0.906,0.585,0.0,0.106,-7.589,1.0,0.048,137.001,4.0,0.698,edm
Tsunami,0vZCG0H9KhtU7K8MEUVAoV,0.0483,0.699,0.839,0.655,4.0,0.0897,-5.353,0.0,0.0481,128.026,4.0,0.264,edm
Paradise,40FUdLENDY3sZmHEM25lpE,0.0627,0.637,0.567,0.0,8.0,0.271,-7.572,0.0,0.0407,124.119,4.0,0.433,edm
Memories (feat. Kid Cudi) - 2021 Remix,59o6ojGNGJOYiVJSzC6Lsa,0.108,0.709,0.783,4.1e-05,5.0,0.103,-5.944,0.0,0.0551,127.043,4.0,0.648,edm
Reload - Radio Edit,5jyUBKpmaH670zrXrE0wmO,0.0736,0.485,0.724,0.0,9.0,0.0631,-4.633,0.0,0.0521,128.045,4.0,0.433,edm
Little Things x Gypsy Woman - L BEATS MASHUP,6xp1u6ZEHXX8DxJIFFrVoP,0.00423,0.644,0.879,6.91e-06,6.0,0.286,-5.204,0.0,0.0761,126.935,4.0,0.808,edm
All Around The World (La La La La La),6m4wKDh7iIqfgKRbrIPbz9,0.00212,0.622,0.897,0.00492,7.0,0.303,-3.766,1.0,0.0338,140.004,4.0,0.431,edm
Under Control (feat. Hurts),4J7CKHCF3mdL4diUsmW8lq,0.129,0.544,0.915,0.000914,8.0,0.115,-3.405,1.0,0.0841,126.094,4.0,0.51,edm
LAST OF US (feat. Rita Ora),2Mwmp4qVCe8CJcalsT4xm1,0.0195,0.502,0.85,0.00536,11.0,0.106,-4.808,1.0,0.0673,131.985,4.0,0.29,edm
Split (Only U),1Q4jb2UjtWUDUojHsB8mLY,0.048,0.634,0.927,0.687,1.0,0.0864,-3.282,1.0,0.136,128.016,4.0,0.35,edm
Make Me Feel,0RoGOiZUCQyqAZSPBSk75T,0.0251,0.767,0.669,0.833,2.0,0.117,-9.151,1.0,0.0449,126.013,4.0,0.435,edm
Real Life,6jz9EMWHffNKVlZQVXOLoz,0.148,0.543,0.74,0.00358,7.0,0.142,-5.187,0.0,0.0557,123.915,4.0,0.6,edm
Edge of Seventeen,5IFSvSEeCAvvBEQ85poqKB,0.0324,0.708,0.909,0.527,5.0,0.08,-5.999,0.0,0.0476,127.997,4.0,0.351,edm
Bad,1T4U8Q2DRfs6OUg8DEsRZf,0.406,0.791,0.738,0.00826,0.0,0.159,-5.197,1.0,0.0732,123.927,4.0,0.666,edm
Lovers on the Sun (feat. Sam Martin),2rgtCOVK2tpfao2VjURn84,0.0932,0.645,0.891,3.88e-06,6.0,0.379,-2.505,0.0,0.0387,124.915,4.0,0.568,edm
Tell Me Why - Radio Edit,4yhGkvdYU5bi4950r80FRo,0.00143,0.554,0.91,0.000111,6.0,0.215,-7.508,0.0,0.0742,128.996,4.0,0.682,edm
White Noise,5EWFuo4ObEnfndc57sTuIo,0.00963,0.665,0.844,0.000215,10.0,0.311,-6.164,0.0,0.0501,119.978,4.0,0.902,edm
You Know It,64Kw68jjKqqYK5hQrCkrVT,0.0106,0.765,0.907,0.212,1.0,0.0951,-8.724,1.0,0.065,127.996,4.0,0.622,edm
Feel So Close - Radio Edit,1gihuPhrLraKYrJMAEONyc,0.000972,0.707,0.924,0.00703,7.0,0.204,-2.842,1.0,0.031,127.937,4.0,0.919,edm
Welcome To The People,4O3APpGNhOldqDsPF8IaS5,0.123,0.716,0.917,0.396,6.0,0.0628,-5.091,1.0,0.0331,124.032,4.0,0.751,edm
10:35,36gcliMRX1vCpgnrZE3dFZ,0.0683,0.696,0.793,3.78e-06,8.0,0.18,-5.733,1.0,0.097,120.003,4.0,0.698,edm
Faded,4P4i1b7cg9xH3iz5eX3Q6W,0.029,0.588,0.611,4.12e-06,6.0,0.11,-6.151,1.0,0.0301,89.943,4.0,0.15,edm
Lean On (feat. MØ & DJ Snake),2YWjW3wwQIBLNhxWKBQd16,0.00346,0.723,0.809,0.00123,7.0,0.565,-3.081,0.0,0.0625,98.007,4.0,0.274,edm
Closer,7crMiinWx373rNBZBaVske,0.415,0.738,0.541,0.0,8.0,0.11,-5.597,1.0,0.0303,94.949,4.0,0.657,edm
Rockabye (feat. Sean Paul & Anne-Marie),5knuzwU65gJK7IF5yJsuaW,0.406,0.72,0.763,0.0,9.0,0.18,-4.068,0.0,0.0523,101.965,4.0,0.742,edm
This Is What You Came For,0azC730Exh71aQlOt9Zj3y,0.199,0.631,0.927,0.119,9.0,0.148,-2.787,0.0,0.0332,123.962,4.0,0.465,edm
Lonely,49ces5avQ5Wp4rkRfbqXw9,0.174,0.723,0.781,0.0817,11.0,0.219,-6.335,0.0,0.0797,143.937,4.0,0.581,edm
Alone,0BTajZvLczs3s58JU4rdTs,0.0241,0.631,0.953,0.0155,2.0,0.108,-3.739,1.0,0.0343,141.99,4.0,0.422,edm
Wake Me Up - Radio Edit,0zhR9D6V7n3pAtETrkrH4g,0.00415,0.524,0.807,0.000834,2.0,0.212,-4.16,1.0,0.0579,124.127,4.0,0.62,edm
What Do You Mean?,1yEwgMtJik2JNzdyWozQo0,0.585,0.832,0.631,0.000892,5.0,0.0838,-6.19,0.0,0.0736,125.038,4.0,0.836,edm
Dumb,4KETt1cheIlCStKidaRQMh,0.00253,0.863,0.76,0.0177,3.0,0.184,-6.68,0.0,0.0909,122.988,4.0,0.531,edm
Something Just Like This,1dNIEtp7AY3oDAKCGg2XkH,0.0306,0.607,0.649,2.46e-05,11.0,0.174,-6.695,0.0,0.0362,102.996,4.0,0.505,edm
Titanium,2VWiZeJj7xUviBpvDCWr4U,0.0678,0.604,0.788,0.153,0.0,0.127,-3.673,0.0,0.103,126.06,4.0,0.301,edm
Animals,1TWfkGrhF7ob0nwB2M6knb,0.00107,0.675,0.868,0.715,1.0,0.374,-6.36,1.0,0.0392,128.007,4.0,0.0376,edm
Hypnotised,5XLqdFEx9iNOS0oSuwtkF2,0.0557,0.758,0.684,0.0,9.0,0.175,-7.46,0.0,0.0619,119.926,4.0,0.604,edm
I Took A Pill In Ibiza - Seeb Remix,7vfWgVGiLgnGbInU5lvSQg,0.037,0.673,0.79,9.95e-06,7.0,0.0875,-4.663,0.0,0.0893,102.013,4.0,0.705,edm
Summer,6YUTL4dYpB9xZO5qExPf05,0.0211,0.596,0.856,0.0178,4.0,0.141,-3.556,0.0,0.0346,127.949,4.0,0.743,edm
"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",285HeuLxsngjFn4GGegGNm,0.24,0.596,0.73,0.0,9.0,0.325,-4.091,1.0,0.151,85.979,4.0,0.525,edm
You Got Me Like,6Lkpa05w1tKTdRnSQLGRov,0.0478,0.757,0.815,0.000893,0.0,0.17,-7.019,1.0,0.0557,123.98,4.0,0.513,edm
Let Me Love You,4pdPtRcBmOSQDlJ3Fk945m,0.0784,0.476,0.718,1.02e-05,8.0,0.122,-5.309,1.0,0.0576,199.864,4.0,0.142,edm
Alone,0JiVRyTJcJnmlwCZ854K4p,0.186,0.676,0.929,0.000405,10.0,0.121,-3.194,1.0,0.0458,97.019,4.0,0.157,edm
Where Are Ü Now (with Justin Bieber),66hayvUbTotekKU3H4ta1f,0.041,0.432,0.781,4.21e-06,4.0,0.0789,-4.038,0.0,0.0567,139.432,4.0,0.197,edm
I'm Done,71UL6pUMZUlU2u10gnhqPf,0.0183,0.679,0.622,6.81e-05,2.0,0.0371,-7.636,0.0,0.0487,124.088,4.0,0.281,edm
Play Hard (feat. Ne-Yo & Akon),5YPMEOJ58kfl56VHxTgwx3,0.173,0.691,0.921,0.0,8.0,0.331,-1.702,0.0,0.0533,130.072,4.0,0.8,edm
Break Free,12KUFSHFgT0XCoiSlvdQi4,0.0064,0.687,0.702,4.35e-05,7.0,0.204,-5.324,0.0,0.0455,129.956,4.0,0.284,edm
Happier,2dpaYNEQHiRxtZbfNsse99,0.191,0.687,0.792,0.0,5.0,0.167,-2.749,1.0,0.0452,100.015,4.0,0.671,edm
Drip,1SxtJ1p2EH3TC8dVzDlN33,0.0209,0.8,0.478,0.158,9.0,0.104,-9.16,0.0,0.0739,125.031,4.0,0.556,edm
Waiting For Love,2P4OICZRVAQcYAV2JReRfj,0.31,0.579,0.736,0.0,6.0,0.198,-3.863,0.0,0.0527,127.999,4.0,0.613,edm
The Spectre,2DGa7iaidT5s0qnINlwMjJ,0.0214,0.654,0.711,0.00191,1.0,0.0903,-7.437,0.0,0.0383,127.957,4.0,0.198,edm
We Found Love,5uImkHXfTLkNYwemtGH7kB,0.025,0.734,0.766,0.00138,1.0,0.108,-4.485,1.0,0.0383,127.986,4.0,0.6,edm
Secrets,3tEaG6sQONXxHNdiPo7gni,0.0731,0.704,0.818,0.102,3.0,0.272,-5.907,0.0,0.0518,124.969,4.0,0.644,edm
Beauty And A Beat,0KTsmr6JOuhxZuiXUha1xC,0.00116,0.601,0.845,0.0001,0.0,0.0653,-4.711,1.0,0.0653,127.97,4.0,0.662,edm
Bad (feat. Vassy) - Radio Edit,6PtXobrqImYfnpIxNsJApa,0.00125,0.614,0.972,0.0186,5.0,0.328,-3.927,0.0,0.088,127.966,4.0,0.411,edm
Solo (feat. Demi Lovato),6kPJZM97LwdG9QIsT7khp6,0.0441,0.737,0.636,6.66e-05,11.0,0.35,-4.546,0.0,0.0437,105.005,4.0,0.565,edm
Days Of Summer - Toesup Remix,2jldjxBm4qsNis0GlO4hBg,0.301,0.742,0.68,0.000655,1.0,0.339,-10.093,0.0,0.112,139.99,4.0,0.469,edm
Don't You Worry Child - Radio Edit,2V65y3PX4DkRhy1djlxd9p,0.112,0.612,0.84,0.0,11.0,0.116,-3.145,0.0,0.0509,129.042,4.0,0.438,edm
The Nights,0QjpQP1w7apeMXzioL8sqN,0.0166,0.527,0.835,0.0,6.0,0.249,-5.298,1.0,0.0433,125.983,4.0,0.654,edm
Firestone,1I8tHoNBFTuoJAlh4hfVVE,0.393,0.704,0.634,3.17e-05,11.0,0.0952,-7.374,0.0,0.0428,113.927,4.0,0.411,edm
Be My Baby,4uWUh0RcgELNbWbMzhNPqw,0.259,0.769,0.78,0.0,4.0,0.211,-6.751,0.0,0.0459,126.011,4.0,0.804,edm
I Need Your Love (feat. Ellie Goulding),05SBRd4fXgn8FX7bf8BCAE,0.41,0.695,0.869,0.0,8.0,0.237,-5.066,1.0,0.0483,124.989,4.0,0.58,edm
Mama,7jEyX4bqaCSdMN4D4JNnVj,0.101,0.738,0.794,0.0,11.0,0.0533,-4.118,0.0,0.0416,104.014,4.0,0.566,edm
Lonely,3W9eBXTpjFlRZfQdQR3czl,0.11,0.814,0.78,0.0,10.0,0.269,-8.77,0.0,0.263,124.993,4.0,0.432,edm
Perfect Strangers,3P3pw6C19j31Rnzgo3JG7o,0.39,0.73,0.861,0.0,1.0,0.213,-4.1,1.0,0.0451,117.965,4.0,0.704,edm
In the Name of Love,23L5CiUhw2jV1OIMwthR3S,0.109,0.501,0.519,0.0,4.0,0.454,-5.88,0.0,0.0409,133.99,4.0,0.168,edm
Get Low,0r8jyNzQuy5kbD0Y3II9FU,0.0271,0.67,0.933,0.723,11.0,0.596,-4.482,0.0,0.0871,101.015,4.0,0.751,edm
Gangsta,5jGO6o6SyYwdfTbem15i6O,0.013,0.852,0.95,0.407,8.0,0.532,-6.059,1.0,0.12,125.972,4.0,0.395,edm
Scared to Be Lonely,3ebXMykcMXOcLeJ9xZ17XH,0.0895,0.584,0.54,0.0,1.0,0.261,-7.786,0.0,0.0576,137.972,4.0,0.195,edm
Darkside,1snWlbcbgQpJfknoI30DWG,0.164,0.425,0.642,0.0,4.0,0.118,-5.06,0.0,0.0502,170.008,4.0,0.112,edm
Sing Me to Sleep,2Fjz5ZC5BvFdCqcnTZ3ilH,0.0125,0.491,0.607,1.52e-06,4.0,0.289,-6.333,0.0,0.0668,176.112,4.0,0.166,edm
Come & Go,1L4W2tNN6lYLlRiTXUFewO,0.0354,0.739,0.837,2.38e-06,10.0,0.384,-5.557,0.0,0.0394,131.934,4.0,0.471,edm
Outside (feat. Ellie Goulding),0WaDMjatBVLZxezNFD4NBN,0.189,0.639,0.79,0.0,2.0,0.409,-4.812,0.0,0.0412,128.039,4.0,0.434,edm
Levels - Radio Edit,3blcsj8rl4AgIZWHQXcwZh,0.0484,0.579,0.887,0.828,1.0,0.294,-5.961,0.0,0.0334,126.041,4.0,0.472,edm
More Than You Know,71bBFbfn2OBK5QwUJSLS44,0.0274,0.642,0.733,0.0,5.0,0.266,-5.001,0.0,0.0343,123.075,4.0,0.519,edm
Lookin' For You,0LdUrbMe0TO17pEXPdsCn8,0.0976,0.722,0.651,2.04e-05,10.0,0.474,-8.527,0.0,0.051,120.071,4.0,0.674,edm
Tremor,509wYKLVlMOLPHhkg4Es9N,0.000337,0.633,0.941,0.799,6.0,0.936,-4.189,0.0,0.0362,127.98,4.0,0.392,edm
No Money,0gb1J5UrTpzaU1s3nupgCd,0.0282,0.671,0.916,0.00762,6.0,0.24,-4.014,0.0,0.0397,126.01,4.0,0.803,edm
It Ain't Me (with Selena Gomez),3eR23VReFzcdmS7TYCrhCe,0.119,0.64,0.533,0.0,0.0,0.0864,-6.596,1.0,0.0706,99.968,4.0,0.515,edm
24/7,0y1EQsukiLBV7qmBWlW4w3,0.0155,0.644,0.764,0.00125,10.0,0.36,-4.929,0.0,0.033,122.984,4.0,0.605,edm
#SELFIE,1HOlb9rdNOmy9b1Fakicjo,0.0135,0.789,0.916,8.09e-06,0.0,0.077,-3.262,1.0,0.249,127.956,4.0,0.658,edm
Shot Me Down (feat. Skylar Grey) - Radio Edit,6qVXkG01rBYGfxIndGOQ3z,0.0597,0.347,0.772,0.0333,5.0,0.115,-4.359,0.0,0.0549,192.118,3.0,0.035,edm
Fast Car,6OZh916QF8XNunWaP97WEZ,0.453,0.459,0.587,0.0,9.0,0.307,-6.983,1.0,0.0785,113.901,4.0,0.581,edm
Eyes Wide Shut,5Fg7jWM50TQuKwZZSgdnDq,0.0078,0.665,0.919,8.91e-06,8.0,0.0822,-4.449,1.0,0.0394,139.959,4.0,0.622,edm
Hey Brother,4lhqb6JvbHId48OUJGwymk,0.0309,0.545,0.78,4.64e-05,7.0,0.0828,-4.867,0.0,0.0436,125.014,4.0,0.458,edm
Tsunami,1ia98OXpIewfZXQhK6KXkQ,0.0483,0.699,0.839,0.655,4.0,0.0897,-5.353,0.0,0.0481,128.026,4.0,0.264,edm
Wolves,7EmGUiUaOSGDnUUQUDrOXC,0.139,0.715,0.802,0.0,11.0,0.177,-4.647,0.0,0.0394,124.989,4.0,0.327,edm
On My Mind,3PGrp98S56EeK9OLEXWdu0,0.144,0.665,0.805,0.000363,9.0,0.259,-6.151,0.0,0.0451,126.033,4.0,0.648,edm
Light It Up (feat. Nyla & Fuse ODG) [Remix],1pjvlYOMIg1NhGQbM6iwrY,0.0375,0.747,0.877,0.000833,9.0,0.233,-3.782,0.0,0.0664,107.991,4.0,0.752,edm
Never Forget You,2I5Z2JIIQX9d5XCOLDk8wx,0.00312,0.583,0.732,9.86e-06,11.0,0.269,-5.728,0.0,0.0457,145.992,4.0,0.276,edm
Rise,5ZSl6gDoV6bPPxzmLeneV9,0.327,0.687,0.785,0.0,1.0,0.203,-4.65,1.0,0.0333,106.046,4.0,0.655,edm
Zilevo,7k1CDhwf6DmTXIsanIS4jz,0.451,0.762,0.608,1.09e-06,9.0,0.0947,-5.077,0.0,0.0421,126.047,4.0,0.717,edm
2U (feat. Justin Bieber),3A7qX2QjDlPnazUsRk5y0M,0.219,0.548,0.65,0.0,8.0,0.225,-5.827,0.0,0.0591,144.937,4.0,0.557,edm
Silence,7vGuf3Y35N4wmASOKLUVVU,0.256,0.52,0.761,4.96e-06,4.0,0.17,-3.093,1.0,0.0853,141.971,4.0,0.286,edm
This Girl (Kungs Vs. Cookin' On 3 Burners),0tICYNayWWhH9GPeFrfjfD,0.08,0.793,0.729,3.1e-05,0.0,0.317,-4.77,0.0,0.0394,121.972,4.0,0.488,edm
Sometimes,3olUkiP8ShNvc1fRMOYyDJ,0.578,0.765,0.701,0.000116,3.0,0.288,-4.416,1.0,0.0364,100.006,4.0,0.827,edm
Stay,6uBhi9gBXWjanegOb2Phh0,0.253,0.69,0.622,0.0,5.0,0.116,-5.025,0.0,0.0622,102.04,4.0,0.544,edm
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",5CLGzJsGqhCEECcpnFQA8x,0.194,0.653,0.809,0.0,0.0,0.165,-4.057,1.0,0.0474,92.213,4.0,0.55,edm
My Way,1vvNmPOiUuyCbgWmtc6yfm,0.093,0.818,0.913,3.69e-05,4.0,0.161,-3.06,0.0,0.0426,119.986,4.0,0.536,edm
Physical,0IIu39Kj39uOYqkdDBr3CG,0.053,0.802,0.63,6.43e-05,11.0,0.0948,-4.846,0.0,0.0539,121.033,4.0,0.71,edm
Starships,2EBCVPNAG46nbgs6jXPGvv,0.135,0.747,0.716,0.0,11.0,0.251,-2.457,0.0,0.075,125.008,4.0,0.751,edm
Stole the Show,5masKPHeAOVNgxdLebIcK7,0.271,0.64,0.635,0.0,8.0,0.319,-7.565,0.0,0.226,100.034,4.0,0.475,edm
Runaway (U & I),6Awg3vdlBZnLnVWBcyG0vW,0.00711,0.506,0.805,0.00193,1.0,0.0856,-4.119,1.0,0.0469,126.008,4.0,0.383,edm
Lowkey Loving You,00hWQu6bZ7DLniznm3AKtT,0.175,0.742,0.749,0.000137,5.0,0.444,-4.011,0.0,0.0407,119.979,4.0,0.604,edm
Without You (feat. Usher),5VAKwJzAJgpysx7FL9W6MJ,0.227,0.608,0.614,4.06e-06,2.0,0.157,-3.727,1.0,0.0285,127.884,4.0,0.402,edm
Paris,15vzANxN8G9wWfwAJLLMCg,0.0243,0.646,0.644,0.0,2.0,0.0888,-6.763,1.0,0.031,99.999,4.0,0.251,edm
Turn Up The Speakers,6Wrn8vD4z8kHBQpTDQOkUS,0.0984,0.694,0.9,0.946,5.0,0.473,-5.245,1.0,0.0456,127.995,4.0,0.294,edm
Boogie,0pw3iNV4W2ClhnditkKZa2,0.476,0.688,0.625,0.0,0.0,0.143,-7.509,0.0,0.0402,124.997,4.0,0.766,edm
Mind (feat. Kai),6ZpR2XFuQJSHAQwg9495KZ,0.117,0.502,0.777,2.91e-06,1.0,0.0957,-4.627,1.0,0.0934,174.153,4.0,0.356,edm
There for You,6jA8HL9i4QGzsj6fjoxp8Y,0.124,0.611,0.644,0.0,6.0,0.124,-7.607,0.0,0.0553,105.969,4.0,0.13,edm
Five More Hours,6YwLgicpvVuMt1eE2OldwQ,0.0288,0.699,0.883,0.0,5.0,0.817,-3.226,0.0,0.219,127.961,4.0,0.499,edm
Lolita,70LBhR8LTPsCE52nt62kfh,0.607,0.625,0.67,0.0,11.0,0.107,-5.402,0.0,0.0253,102.147,4.0,0.613,edm
Middle,5YtIbdSG79RGSw96ey4vYb,0.0171,0.585,0.73,0.0,1.0,0.0488,-4.038,0.0,0.0406,104.824,4.0,0.222,edm
Clarity,0VGrgE7GbWaINRnh1bR4k9,0.0376,0.523,0.78,0.0,8.0,0.0751,-3.378,1.0,0.0748,128.003,4.0,0.187,edm
I Could Be The One [Avicii vs Nicky Romero] - Nicktim - Original Mix,2kmUFYCzycnGRSjZgwCfWo,0.0221,0.751,0.489,0.0385,9.0,0.0484,-5.321,1.0,0.0586,127.997,4.0,0.47,edm
Call 911,4iCCM5nHuEW1hwIbSeniiZ,0.0409,0.804,0.829,8.58e-05,11.0,0.417,-3.969,1.0,0.0443,115.057,4.0,0.848,edm
Giant (with Rag'n'Bone Man),5itOtNx0WxtJmi1TQ3RuRd,0.016,0.807,0.887,0.000503,1.0,0.0811,-4.311,0.0,0.0361,122.015,4.0,0.606,edm
Yeah 3x,33YnnNdQxlkvZ8H7vc2EmW,0.000369,0.705,0.882,1.16e-06,11.0,0.0934,-3.201,0.0,0.0445,130.0,4.0,0.7,edm
Natural Disaster,24wsfXA19jhs1KydoqhS8H,0.242,0.788,0.627,0.0,0.0,0.29,-6.528,1.0,0.0462,121.796,4.0,0.574,edm
